Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,-67.16618123,30.02164422,33.37638869,-0.11239574,-0.460237414,0.572633154,,
0,-67.12786556,29.14027705,34.21945063,-0.103026179,-0.466370919,0.569397098,,
0,-67.07390896,28.25172056,35.05407004,-0.0936315,-0.472389359,0.566020858,,
0,-67.00432494,27.35619395,35.88004091,-0.084214014,-0.47829124,0.562505253,,
0,-66.91913099,26.45391801,36.6971593,-0.074776052,-0.484075113,0.558851165,,
0,-66.81834842,25.54511519,37.50522341,-0.065319936,-0.489739544,0.55505948,,
0,-66.70200231,24.63000966,38.30403382,-0.055848007,-0.495283143,0.551131149,,
0,-66.5701214,23.70882728,39.09339348,-0.046362592,-0.500704535,0.547067127,,
0,-66.42273824,22.78179546,39.87310777,-0.036866041,-0.506002388,0.54286843,,
0,-66.25988919,21.84914302,40.64298438,-0.02736069,-0.51117539,0.53853608,,
0,-66.08161461,20.91110003,41.40283333,-0.01784889,-0.51622227,0.53407116,,
0,-65.88795867,19.96789784,42.15246701,-0.008332981,-0.521141777,0.529474758,,
0,-65.67896942,19.01976902,42.89170033,0.001184681,-0.525932703,0.524748022,,
0,-65.45469855,18.06694746,43.62035084,0.010701756,-0.53059386,0.519892104,,
0,-65.21520144,17.10966828,44.3382388,0.020215888,-0.535124104,0.514908216,,
0,-64.96053718,16.14816779,45.04518717,0.029724737,-0.539522311,0.509797574,,
0,-64.69076862,15.18268326,45.74102158,0.039225949,-0.543787402,0.504561453,,
0,-64.4059624,14.21345292,46.42557032,0.048717188,-0.547918319,0.499201131,,
0,-64.10618897,13.24071579,47.0986644,0.058196105,-0.551914048,0.493717943,,
0,-63.79152244,12.2647118,47.76013765,0.067660367,-0.555773597,0.48811323,,
0,-63.46204058,11.28568171,48.40982681,0.077107633,-0.559496021,0.482388388,,
0,-63.11782469,10.3038671,49.0475716,0.086535579,-0.563080394,0.476544815,,
0,-62.75895972,9.319510282,49.67321472,0.095941871,-0.566525839,0.470583967,,
0,-62.38553419,8.33285418,50.28660186,0.105324196,-0.569831498,0.464507302,,
0,-61.99764032,7.344142221,50.88758166,0.114680232,-0.572996564,0.458316331,,
0,-61.5953739,6.353618295,51.47600578,0.124007678,-0.576020248,0.45201257,,
0,-61.17883431,5.361526715,52.05172894,0.133304224,-0.57890181,0.445597586,,
0,-60.74812439,4.368112228,52.61460906,0.142567585,-0.581640535,0.439072949,,
0,-60.30335045,3.37361995,53.16450727,0.151795468,-0.584235751,0.432440283,,
0,-59.84462221,2.378295305,53.70128792,0.160985603,-0.586686813,0.42570121,,
0,-59.37205284,1.382383904,54.22481861,0.170135715,-0.588993121,0.418857406,,
0,-58.88575897,0.386131472,54.73497017,0.179243554,-0.591154101,0.411910548,,
0,-58.38586067,-0.610216232,55.23161667,0.188306865,-0.593169226,0.404862361,,
0,-57.87248133,-1.606413431,55.7146355,0.19732342,-0.595037992,0.397714572,,
0,-57.34574769,-2.602214366,56.18390747,0.206290987,-0.596759945,0.390468958,,
0,-56.8057897,-3.597373333,56.63931678,0.21520736,-0.598334653,0.383127293,,
0,-56.2527406,-4.591644764,57.08075111,0.224070332,-0.599761734,0.375691402,,
0,-55.68673679,-5.58478331,57.50810155,0.232877723,-0.601040829,0.368163106,,
0,-55.10791797,-6.576543935,57.92126266,0.241627354,-0.60217163,0.360544276,,
0,-54.51642695,-7.566681968,58.32013247,0.250317073,-0.60315385,0.352836778,,
0,-53.91240975,-8.554953155,58.70461251,0.258944728,-0.603987255,0.345042527,,
0,-53.29601542,-9.541113683,59.0746079,0.267508198,-0.604671632,0.337163434,,
0,-52.66739604,-10.52492023,59.43002733,0.276005362,-0.605206818,0.329201456,,
0,-52.02670667,-11.50613005,59.77078314,0.284434133,-0.605592675,0.321158543,,
0,-51.37410539,-12.48450101,60.09679127,0.292792422,-0.605829115,0.313036693,,
0,-50.7097532,-13.45979172,60.40797127,0.301078174,-0.605916072,0.304837898,,
0,-50.03381403,-14.43176156,60.70424635,0.309289339,-0.605853531,0.296564192,,
0,-49.34645468,-15.40017076,60.98554337,0.317423897,-0.605641502,0.288217605,,
0,-48.64784475,-16.3647804,61.25179289,0.325479834,-0.605280043,0.279800209,,
0,-47.9381566,-17.32535246,61.50292922,0.33345517,-0.604769238,0.271314068,,
0,-47.2175653,-18.28164995,61.73889041,0.34134793,-0.604109217,0.262761288,,
0,-46.48624861,-19.23343689,61.95961826,0.349156172,-0.603300139,0.254143967,,
0,-45.74438696,-20.18047844,62.16505829,0.356877965,-0.602342208,0.245464243,,
0,-44.99216337,-21.12254095,62.35515981,0.364511409,-0.601235656,0.236724246,,
0,-44.22976345,-22.05939201,62.52987588,0.372054615,-0.59998076,0.227926145,,
0,-43.4573753,-22.99080049,62.68916337,0.379505728,-0.598577825,0.219072098,,
0,-42.67518947,-23.91653657,62.83298298,0.386862902,-0.597027203,0.210164301,,
0,-41.88339891,-24.83637185,62.96129923,0.394124329,-0.595329271,0.201204941,,
0,-41.08219895,-25.75007935,63.07408047,0.401288212,-0.593484453,0.192196241,,
0,-40.27178723,-26.65743363,63.17129887,0.408352789,-0.591493198,0.18314041,,
0,-39.4523637,-27.55821083,63.25293043,0.41531631,-0.589356005,0.174039695,,
0,-38.6241305,-28.45218871,63.31895498,0.422177064,-0.587073393,0.16489633,,
0,-37.78729199,-29.33914673,63.36935623,0.428933351,-0.584645933,0.155712582,,
0,-36.9420546,-30.21886602,63.40412173,0.435583511,-0.582074218,0.146490706,,
0,-36.08862683,-31.09112955,63.42324292,0.442125898,-0.579358887,0.137232989,,
0,-35.22721921,-31.95572207,63.42671506,0.448558902,-0.576500605,0.127941703,,
0,-34.35804424,-32.81243027,63.41453732,0.454880931,-0.573500083,0.118619153,,
0,-33.48131633,-33.66104278,63.38671268,0.46109043,-0.570358056,0.109267626,,
0,-32.59725178,-34.50135023,63.34324799,0.467185863,-0.567075304,0.099889442,,
0,-31.70606868,-35.33314529,63.28415397,0.47316573,-0.563652632,0.090486903,,
0,-30.80798689,-36.15622275,63.20944519,0.47902855,-0.56009089,0.08106234,,
0,-29.90322792,-36.97037951,63.11914009,0.484772883,-0.556390951,0.071618068,,
0,-28.99201498,-37.7754147,63.01326095,0.490397306,-0.552553734,0.062156428,,
0,-28.07457283,-38.57112967,62.89183389,0.495900436,-0.54858018,0.052679743,,
0,-27.1511278,-39.35732811,62.75488887,0.501280911,-0.544471274,0.043190363,,
0,-26.22190769,-40.13381606,62.60245967,0.506537408,-0.540228026,0.033690618,,
0,-25.28714174,-40.90040192,62.43458388,0.511668625,-0.535851487,0.024182862,,
0,-24.34706053,-41.65689656,62.25130293,0.516673301,-0.531342732,0.014669431,,
0,-23.40189596,-42.40311333,62.05266203,0.521550196,-0.526702879,0.005152683,,
0,-22.45188117,-43.13886811,61.83871019,0.526298112,-0.521933067,-0.004365045,,
0,-21.49725052,-43.86397936,61.60950022,0.530915872,-0.517034478,-0.013881394,,
0,-20.53823948,-44.57826818,61.36508864,0.535402343,-0.512008317,-0.023394027,,
0,-19.57508465,-45.28155833,61.10553577,0.539756412,-0.506855827,-0.032900585,,
0,-18.60802359,-45.9736763,60.83090564,0.54397701,-0.501578276,-0.042398734,,
0,-17.63729488,-46.65445133,60.54126599,0.548063091,-0.496176971,-0.05188612,,
0,-16.66313795,-47.32371543,60.2366883,0.552013651,-0.490653238,-0.061360413,,
0,-15.68579312,-47.98130348,59.91724771,0.555827711,-0.485008447,-0.070819263,,
0,-14.70550146,-48.62705324,59.58302304,0.559504335,-0.479243985,-0.08026035,,
0,-13.72250479,-49.26080537,59.23409676,0.56304261,-0.473361279,-0.089681331,,
0,-12.73704558,-49.88240351,58.87055494,0.566441669,-0.467361776,-0.099079893,,
0,-11.74936694,-50.4916943,58.49248728,0.569700667,-0.46124696,-0.108453707,,
0,-10.75971249,-51.08852742,58.09998706,0.572818807,-0.455018337,-0.11780047,,
0,-9.768326357,-51.67275559,57.69315112,0.575795313,-0.448677447,-0.127117867,,
0,-8.775453078,-52.24423468,57.27207985,0.578629457,-0.442225849,-0.136403607,,
0,-7.78133757,-52.80282368,56.83687712,0.581320533,-0.435665142,-0.145655391,,
0,-6.786225047,-53.34838476,56.38765033,0.583867884,-0.428996939,-0.154870945,,
0,-5.790360983,-53.88078333,55.9245103,0.586270874,-0.422222889,-0.164047985,,
0,-4.793991024,-54.39988803,55.44757131,0.588528918,-0.41534466,-0.173184259,,
0,-3.797360949,-54.90557079,54.95695102,0.590641452,-0.408363953,-0.182277499,,
0,-2.800716589,-55.39770682,54.45277049,0.592607961,-0.401282486,-0.191325475,,
0,-1.804303788,-55.87617471,53.93515412,0.594427953,-0.394102011,-0.200325942,,
0,-0.80836832,-56.3408564,53.40422962,0.596100986,-0.386824294,-0.209276692,,
0,0.186844144,-56.79163724,52.86012798,0.59762664,-0.379451137,-0.218175503,,
0,1.181088122,-57.22840602,52.30298346,0.599004546,-0.371984354,-0.227020193,,
0,2.174118361,-57.65105496,51.73293351,0.600234358,-0.364425791,-0.235808567,,
0,3.165689921,-58.0594798,51.15011877,0.601315778,-0.35677731,-0.244538468,,
0,4.155558209,-58.45357975,50.55468307,0.602248533,-0.349040801,-0.253207732,,
0,5.14347907,-58.83325759,49.94677329,0.603032399,-0.341218169,-0.261814229,,
0,6.129208815,-59.19841963,49.32653944,0.603667177,-0.33331135,-0.270355827,,
0,7.112504306,-59.54897578,48.69413455,0.604152716,-0.325322288,-0.278830428,,
0,8.093122996,-59.88483954,48.04971466,0.60448889,-0.31725296,-0.28723593,,
0,9.070823006,-60.20592805,47.39343875,0.604675623,-0.309105353,-0.29557027,,
0,10.04536317,-60.51216209,46.72546876,0.604712863,-0.30088148,-0.303831382,,
0,11.01650312,-60.8034661,46.04596948,0.604600605,-0.292583368,-0.312017237,,
0,11.9840033,-61.07976821,45.35510859,0.604338873,-0.284213067,-0.320125806,,
0,12.94762507,-61.34100024,44.65305653,0.603927736,-0.275772638,-0.328155098,,
0,13.90713076,-61.58709774,43.93998653,0.603367291,-0.267264169,-0.336103122,,
0,14.86228369,-61.818,43.21607452,0.602657681,-0.258689754,-0.343967926,,
0,15.81284826,-62.03365004,42.48149912,0.601799075,-0.250051514,-0.351747561,,
0,16.75859002,-62.23399466,41.73644157,0.600791692,-0.241351575,-0.359440117,,
0,17.69927568,-62.41898442,40.98108569,0.599635774,-0.232592088,-0.367043686,,
0,18.63467323,-62.58857369,40.21561786,0.598331612,-0.223775211,-0.374556401,,
0,19.56455195,-62.74272063,39.44022696,0.596879522,-0.214903122,-0.3819764,,
0,20.48868248,-62.88138719,38.65510428,0.595279868,-0.205978007,-0.389301861,,
0,21.40683688,-63.00453916,37.86044355,0.59353304,-0.197002072,-0.396530967,,
0,22.31878868,-63.11214618,37.05644084,0.591639473,-0.187977528,-0.403661945,,
0,23.22431296,-63.20418167,36.24329451,0.58959963,-0.178906605,-0.410693025,,
0,24.12318636,-63.28062295,35.42120521,0.587414019,-0.169791538,-0.417622482,,
0,25.01518718,-63.34145115,34.59037576,0.585083175,-0.160634579,-0.424448596,,
0,25.90009541,-63.38665125,33.75101116,0.582607677,-0.151437984,-0.431169693,,
0,26.7776928,-63.41621212,32.90331852,0.579988132,-0.142204026,-0.437784106,,
0,27.64776288,-63.43012645,32.04750698,0.577225191,-0.132934979,-0.444290212,,
0,28.51009105,-63.42839082,31.1837877,0.57431953,-0.123633135,-0.450686395,,
0,29.36446463,-63.41100565,30.31237379,0.571271871,-0.114300783,-0.456971088,,
0,30.2106729,-63.37797525,29.43348025,0.568082962,-0.104940232,-0.46314273,,
0,31.04850714,-63.32930775,28.54732395,0.564753594,-0.095553786,-0.469199808,,
0,31.87776071,-63.26501516,27.65412352,0.561284584,-0.086143766,-0.475140818,,
0,32.69822909,-63.18511336,26.75409935,0.557676793,-0.076712489,-0.480964304,,
0,33.50970992,-63.08962205,25.8474735,0.553931106,-0.067262287,-0.486668819,,
0,34.31200305,-62.9785648,24.93446967,0.550048452,-0.057795486,-0.492252965,,
0,35.10491061,-62.85196901,24.01531313,0.546029784,-0.048314428,-0.497715356,,
0,35.88823705,-62.70986592,23.09023066,0.541876099,-0.038821446,-0.503054653,,
0,36.66178916,-62.55229059,22.15945052,0.537588416,-0.029318888,-0.508269528,,
0,37.42537618,-62.37928191,21.22320235,0.533167799,-0.019809094,-0.513358706,,
0,38.17880978,-62.19088255,20.28171717,0.528615334,-0.010294414,-0.51832092,,
0,38.92190414,-61.987139,19.33522727,0.523932148,-0.000777192,-0.523154956,,
0,39.65447599,-61.76810155,18.38396619,0.519119392,0.008740219,-0.527859611,,
0,40.37634467,-61.53382422,17.42816862,0.514178259,0.018255477,-0.532433736,,
0,41.08733214,-61.28436483,16.4680704,0.509109963,0.027766227,-0.53687619,,
0,41.78726307,-61.01978493,15.50390841,0.503915759,0.037270129,-0.541185888,,
0,42.47596483,-60.74014981,14.53592055,0.498596924,0.046764833,-0.545361757,,
0,43.15326759,-60.44552844,13.56434566,0.493154776,0.056248001,-0.549402777,,
0,43.81900431,-60.13599354,12.58942345,0.487590652,0.065717288,-0.55330794,,
0,44.47301081,-59.81162148,11.61139448,0.48190593,0.075170363,-0.557076292,,
0,45.11512581,-59.47249228,10.63050004,0.476102007,0.084604888,-0.560706895,,
0,45.74519096,-59.11868963,9.646982177,0.470180322,0.09401854,-0.564198862,,
0,46.36305088,-58.75030082,8.661083543,0.464142329,0.103408993,-0.567551322,,
0,46.96855321,-58.36741675,7.673047396,0.457989524,0.112773933,-0.570763457,,
0,47.56154864,-57.97013189,6.68311752,0.45172342,0.122111046,-0.573834466,,
0,48.14189093,-57.55854426,5.691538163,0.445345568,0.131418031,-0.576763599,,
0,48.70943697,-57.13275542,4.698553984,0.438857536,0.14069259,-0.579550126,,
0,49.26404683,-56.69287042,3.704409982,0.432260931,0.149932436,-0.582193368,,
0,49.80558373,-56.2389978,2.709351452,0.425557375,0.159135287,-0.584692663,,
0,50.33391414,-55.77124955,1.713623904,0.418748528,0.168298876,-0.587047404,,
0,50.8489078,-55.28974108,0.717473023,0.411836063,0.177420937,-0.589257001,,
0,51.35043772,-54.79459119,-0.27885541,0.404821692,0.186499225,-0.591320917,,
0,51.83838023,-54.28592206,-1.275115563,0.397707141,0.195531495,-0.593238636,,
0,52.31261504,-53.76385918,-2.271061628,0.390494169,0.204515522,-0.595009691,,
0,52.7730252,-53.22853139,-3.266447867,0.383184553,0.213449086,-0.596633638,,
0,53.21949722,-52.68007075,-4.261028688,0.375780099,0.222329987,-0.598110086,,
0,53.65192101,-52.11861259,-5.25455869,0.36828263,0.231156029,-0.599438659,,
0,54.07018996,-51.54429545,-6.246792738,0.360694002,0.239925039,-0.60061904,,
0,54.47420096,-50.95726103,-7.237486009,0.353016081,0.248634848,-0.601650929,,
0,54.8638544,-50.35765417,-8.22639407,0.345250767,0.257283314,-0.60253408,,
0,55.23905424,-49.74562281,-9.213272919,0.337399971,0.265868296,-0.603268266,,
0,55.59970797,-49.12131798,-10.19787906,0.329465635,0.274387681,-0.603853315,,
0,55.94572671,-48.4848937,-11.17996956,0.321449711,0.282839363,-0.604289074,,
0,56.27702515,-47.836507,-12.1593021,0.313354183,0.291221261,-0.604575444,,
0,56.59352164,-47.17631787,-13.13563504,0.305181043,0.299531302,-0.604712346,,
0,56.89513818,-46.50448919,-14.1087275,0.296932313,0.307767441,-0.604699754,,
0,57.18180043,-45.82118673,-15.07833937,0.288610023,0.31592764,-0.604537663,,
0,57.45343775,-45.12657909,-16.04423142,0.280216231,0.324009891,-0.604226122,,
0,57.70998319,-44.42083765,-17.00616532,0.271753004,0.332012196,-0.603765199,,
0,57.95137355,-43.70413654,-17.96390374,0.263222434,0.339932583,-0.603155017,,
0,58.17754936,-42.97665259,-18.91721037,0.254626622,0.347769095,-0.602395717,,
0,58.38845488,-42.23856531,-19.86585,0.245967693,0.355519803,-0.601487495,,
0,58.58403818,-41.49005681,-20.80958856,0.237247779,0.363182789,-0.600430568,,
0,58.76425107,-40.73131176,-21.7481932,0.228469036,0.370756167,-0.599225203,,
0,58.92904918,-39.96251738,-22.68143233,0.219633626,0.378238065,-0.597871691,,
0,59.07839193,-39.18386336,-23.60907569,0.210743733,0.38562664,-0.596370373,,
0,59.21224256,-38.39554182,-24.53089441,0.201801546,0.392920066,-0.594721612,,
0,59.33056814,-37.59774726,-25.44666102,0.192809277,0.400116546,-0.592925823,,
0,59.43333954,-36.79067653,-26.35614959,0.183769139,0.407214302,-0.59098344,,
0,59.52053151,-35.97452876,-27.25913572,0.174683367,0.414211585,-0.588894952,,
0,59.5921226,-35.14950533,-28.15539659,0.165554199,0.421106667,-0.586660865,,
0,59.64809525,-34.3158098,-29.04471108,0.156383891,0.427897848,-0.584281739,,
0,59.68843573,-33.47364787,-29.92685976,0.147174703,0.43458345,-0.581758153,,
0,59.71313418,-32.62322732,-30.80162497,0.13792891,0.441161827,-0.579090737,,
0,59.72218457,-31.764758,-31.66879087,0.128648789,0.447631352,-0.576280141,,
0,59.71558478,-30.89845171,-32.52814352,0.119336636,0.453990433,-0.573327068,,
0,59.6933365,-30.0245222,-33.37947087,0.109994742,0.460237496,-0.570232238,,
0,59.65544532,-29.14318511,-34.22256288,0.100625417,0.466371005,-0.566996421,,
0,59.60192068,-28.25465788,-35.05721151,0.091230969,0.472389441,-0.56362041,,
0,59.53277586,-27.35915976,-35.88321085,0.08181372,0.478291325,-0.560105045,,
0,59.44802801,-26.45691168,-36.70035707,0.072375989,0.484075195,-0.556451184,,
0,59.34769813,-25.54813627,-37.50844858,0.062920109,0.489739629,-0.552659739,,
0,59.23181106,-24.63305776,-38.30728597,0.05344841,0.495283225,-0.548731635,,
0,59.10039547,-23.71190192,-39.09667215,0.043963232,0.50070462,-0.544667851,,
0,58.95348389,-22.78489604,-39.87641236,0.034466911,0.506002471,-0.540469382,,
0,58.79111265,-21.85226884,-40.64631419,0.024961795,0.511175475,-0.53613727,,
0,58.61332188,-20.91425044,-41.4061877,0.015450225,0.516222353,-0.531672578,,
0,58.42015556,-19.97107228,-42.15584539,0.005934552,0.521141862,-0.527076414,,
0,58.21166142,-19.02296706,-42.89510229,-0.003582881,0.525932786,-0.522349905,,
0,57.987891,-18.07016873,-43.62377602,-0.01309972,0.530593945,-0.517494225,,
0,57.74889958,-17.11291238,-44.34168677,-0.022613623,0.535124187,-0.512510564,,
0,57.49474624,-16.15143418,-45.04865741,-0.032122237,0.539522396,-0.50740016,,
0,57.22549376,-15.18597137,-45.74451351,-0.04162322,0.543787485,-0.502164265,,
0,56.94120866,-14.21676217,-46.42908338,-0.051114224,0.547918404,-0.49680418,,
0,56.64196117,-13.24404572,-47.1021981,-0.060592911,0.55191413,-0.491321219,,
0,56.32782522,-12.26806201,-47.76369161,-0.070056939,0.555773682,-0.485716743,,
0,55.99887839,-11.28905185,-48.41340068,-0.079503976,0.559496103,-0.479992127,,
0,55.65520194,-10.30725681,-49.05116501,-0.088931687,0.563080479,-0.474148792,,
0,55.29688076,-9.322919124,-49.67682724,-0.098337751,0.566525921,-0.46818817,,
0,54.92400333,-8.336281664,-50.290233,-0.107719842,0.569831583,-0.462111741,,
0,54.53666175,-7.347587868,-50.89123094,-0.117075649,0.572996646,-0.455920997,,
0,54.13495168,-6.357081682,-51.47967277,-0.126402861,0.576020332,-0.449617472,,
0,53.71897232,-5.365007498,-52.05541331,-0.135699179,0.578901893,-0.443202714,,
0,53.28882638,-4.371610097,-52.61831049,-0.144962306,0.581640619,-0.436678314,,
0,52.8446201,-3.377134584,-53.16822544,-0.15418996,0.584235833,-0.430045873,,
0,52.38646315,-2.381826331,-53.70502246,-0.163379861,0.586686897,-0.423307036,,
0,51.91446867,-1.385930916,-54.22856911,-0.172529745,0.588993203,-0.416463459,,
0,51.42875321,-0.389694061,-54.73873623,-0.18163735,0.591154186,-0.409516836,,
0,50.92943668,0.606638427,-55.23539791,-0.190700433,0.593169309,-0.402468875,,
0,50.41664239,1.602820719,-55.71843164,-0.199716755,0.595038077,-0.395321322,,
0,49.89049693,2.59860702,-56.18771821,-0.208684093,0.596760027,-0.388075934,,
0,49.35113022,3.593751635,-56.64314186,-0.217600233,0.598334737,-0.380734505,,
0,48.79867542,4.588009028,-57.08459019,-0.226462977,0.599761816,-0.373298839,,
0,48.23326893,5.58113388,-57.5119543,-0.235270135,0.601040914,-0.365770779,,
0,47.65505034,6.572881153,-57.92512874,-0.244019538,0.602171712,-0.358152174,,
0,47.06416241,7.563006146,-58.32401157,-0.252709024,0.603153935,-0.350444912,,
0,46.460751,8.551264563,-58.70850436,-0.261336451,0.603987337,-0.342650887,,
0,45.84496511,9.537412565,-59.07851225,-0.269899688,0.604671717,-0.334772029,,
0,45.21695674,10.52120683,-59.43394394,-0.278396625,0.6052069,-0.326810276,,
0,44.57688094,11.50240463,-59.77471174,-0.286825162,0.60559276,-0.318767598,,
0,43.92489572,12.48076387,-60.10073157,-0.295183223,0.605829197,-0.310645974,,
0,43.26116203,13.45604315,-60.41192298,-0.303468743,0.605916156,-0.302447413,,
0,42.58584374,14.42800182,-60.7082092,-0.31167968,0.605853614,-0.294173933,,
0,41.89910755,15.39640009,-60.98951713,-0.319814005,0.605641587,-0.285827582,,
0,41.20112298,16.36099901,-61.25577734,-0.327869715,0.605280126,-0.277410411,,
0,40.49206235,17.32156057,-61.50692416,-0.335844818,0.604769322,-0.268924504,,
0,39.77210069,18.27784778,-61.7428956,-0.34373735,0.6041093,-0.260371949,,
0,39.04141573,19.22962469,-61.96363345,-0.35154536,0.603300223,-0.251754863,,
0,38.30018784,20.17665646,-62.16908324,-0.359266926,0.60234229,-0.243075365,,
0,37.5486,21.11870941,-62.35919429,-0.366900137,0.60123574,-0.234335603,,
0,36.78683773,22.05555113,-62.53391969,-0.374443116,0.599980842,-0.225537727,,
0,36.01508907,22.98695045,-62.69321632,-0.381893996,0.59857791,-0.216683914,,
0,35.23354453,23.91267756,-62.83704487,-0.389250943,0.597027286,-0.207776343,,
0,34.44239704,24.83250406,-62.96536988,-0.396512138,0.595329355,-0.198817218,,
0,33.64184187,25.74620299,-63.07815966,-0.403675793,0.593484535,-0.189808742,,
0,32.83207665,26.65354891,-63.1753864,-0.410740137,0.591493283,-0.180753145,,
0,32.01330125,27.55431794,-63.25702609,-0.417703431,0.589356087,-0.171652656,,
0,31.1857178,28.44828785,-63.32305861,-0.424563953,0.587073478,-0.162509525,,
0,30.34953055,29.33523804,-63.37346765,-0.431320013,0.584646015,-0.153326003,,
0,29.50494593,30.21494968,-63.40824079,-0.437969941,0.582074302,-0.144104361,,
0,28.6521724,31.08720572,-63.42736943,-0.4445121,0.579358969,-0.134846869,,
0,27.79142047,31.95179094,-63.43084886,-0.450944872,0.57650069,-0.125555817,,
0,26.92290258,32.80849201,-63.41867822,-0.457266674,0.573500165,-0.116233491,,
0,26.04683314,33.65709756,-63.39086052,-0.463475942,0.57035814,-0.106882199,,
0,25.16342838,34.4973982,-63.34740261,-0.469571147,0.567075386,-0.09750424,,
0,24.27290635,35.3291866,-63.28831523,-0.475550782,0.563652717,-0.088101935,,
0,23.37548687,36.15225754,-63.21361294,-0.481413375,0.560090972,-0.078677597,,
0,22.47139144,36.96640793,-63.12331419,-0.487157477,0.556391036,-0.069233559,,
0,21.56084323,37.7714369,-63.01744124,-0.492781672,0.552553816,-0.059772144,,
0,20.64406698,38.56714581,-62.89602023,-0.498284571,0.548580264,-0.050295693,,
0,19.72128899,39.35333833,-62.75908111,-0.503664819,0.544471356,-0.040806538,,
0,18.79273703,40.12982049,-62.60665767,-0.508921084,0.54022811,-0.031307026,,
0,17.85864027,40.89640069,-62.43878752,-0.514052074,0.535851569,-0.021799495,,
0,16.9192293,41.6528898,-62.25551207,-0.519056518,0.531342816,-0.012286298,,
0,15.97473598,42.39910117,-62.05687655,-0.523933186,0.526702961,-0.002769774,,
0,15.02539343,43.13485067,-61.84292998,-0.528680871,0.521933151,0.00674772,,
0,14.07143599,43.85995677,-61.61372512,-0.533298405,0.51703456,0.016263844,,
0,13.1130991,44.57424057,-61.36931855,-0.537784644,0.512008401,0.025776243,,
0,12.15061932,45.27752582,-61.10977055,-0.542138486,0.506855909,0.035282577,,
0,11.18423421,45.969639,-60.83514519,-0.546358853,0.50157836,0.044780493,,
0,10.21418229,46.65040933,-60.5455102,-0.550444707,0.496177053,0.054267654,,
0,9.240703002,47.31966887,-60.24093706,-0.554395036,0.490653322,0.063741713,,
0,8.26403662,47.97725246,-59.92150091,-0.558208869,0.485008529,0.073200339,,
0,7.284424213,48.62299786,-59.58728057,-0.561885261,0.479244069,0.082641192,,
0,6.302107567,49.25674575,-59.2383585,-0.565423309,0.473361361,0.092061948,,
0,5.317329145,49.87833975,-58.8748208,-0.568822137,0.46736186,0.101460277,,
0,4.330332011,50.4876265,-58.49675716,-0.572080909,0.461247042,0.110833867,,
0,3.341359781,51.08445566,-58.10426087,-0.575198818,0.455018421,0.120180397,,
0,2.350656553,51.66867999,-57.69742876,-0.578175098,0.448677529,0.129497569,,
0,1.358466858,52.24015531,-57.27636122,-0.58100901,0.442225934,0.138783077,,
0,0.365035588,52.79874065,-56.84116214,-0.58369986,0.435665224,0.148034636,,
0,-0.629392053,53.34429816,-56.39193889,-0.58624698,0.428997023,0.157249957,,
0,-1.62457062,53.87669325,-55.92880232,-0.588649744,0.422222971,0.166426773,,
0,-2.620254478,54.39579456,-55.4518667,-0.590907557,0.415344744,0.175562813,,
0,-3.616197874,54.90147399,-54.9612497,-0.593019864,0.408364035,0.184655829,,
0,-4.612154984,55.39360679,-54.45707238,-0.594986142,0.40128257,0.193703572,,
0,-5.607879985,55.87207153,-53.93945914,-0.596805908,0.394102093,0.202703815,,
0,-6.603127108,56.33675015,-53.40853768,-0.59847871,0.386824378,0.211654331,,
0,-7.597650707,56.78752801,-52.86443901,-0.600004138,0.379451219,0.220552919,,
0,-8.591205308,57.22429387,-52.30729738,-0.601381813,0.371984438,0.229397375,,
0,-9.583545682,57.64693997,-51.73725024,-0.602611399,0.364425873,0.238185525,,
0,-10.57442689,58.05536204,-51.15443826,-0.603692587,0.356777394,0.246915194,,
0,-11.56360438,58.4494593,-50.55900522,-0.604625116,0.349040883,0.255584233,,
0,-12.55083397,58.82913451,-49.95109805,-0.605408752,0.341218253,0.264190498,,
0,-13.53587202,59.19429399,-49.33086674,-0.606043303,0.333311432,0.272731872,,
0,-14.51847537,59.54484765,-48.69846431,-0.606528612,0.325322372,0.28120624,,
0,-15.49840152,59.88070899,-48.05404682,-0.60686456,0.317253042,0.289611518,,
0,-16.47540858,60.20179514,-47.39777324,-0.607051063,0.309105437,0.297945626,,
0,-17.4492554,60.50802688,-46.72980552,-0.607088076,0.300881562,0.306206514,,
0,-18.41970163,60.79932866,-46.05030846,-0.606975588,0.292583452,0.314392137,,
0,-19.38650773,61.07562859,-45.35944972,-0.60671363,0.284213149,0.322500481,,
0,-20.34943506,61.3368585,-44.65739976,-0.606302263,0.275772722,0.330529541,,
0,-21.30824595,61.58295395,-43.94433179,-0.605741591,0.267264251,0.33847734,,
0,-22.26270375,61.81385421,-43.22042176,-0.605031751,0.258689838,0.346341913,,
0,-23.21257287,62.0295023,-42.48584828,-0.604172919,0.250051596,0.354121323,,
0,-24.15761885,62.22984502,-41.7407926,-0.603165306,0.241351659,0.361813647,,
0,-25.09760844,62.41483295,-40.98543854,-0.602009162,0.23259217,0.369416992,,
0,-26.03230962,62.58442043,-40.21997248,-0.600704769,0.223775294,0.376929475,,
0,-26.96149167,62.73856562,-39.44458328,-0.599252454,0.214903204,0.38434925,,
0,-27.88492525,62.8772305,-38.65946227,-0.59765257,0.205978091,0.391674479,,
0,-28.80238243,63.00038084,-37.86480316,-0.595905516,0.197002154,0.398903361,,
